order_id,store_id,ts,loyalty_id,items,basket_value
6280,1101,2025-09-19T17:06:00,2858,MEATBALLS,28.41
6281,1101,2025-09-19T14:29:00,860,KIDS;CINNAMON_BUN,9.74
6282,1101,2025-09-19T11:00:00,5086,KIDS;COFFEE,27.61
6283,1101,2025-09-19T15:45:00,4878,SALMON,18.6
6284,1101,2025-09-19T15:16:00,2954,MEATBALLS,25.05
6285,1101,2025-09-19T14:01:00,4279,CINNAMON_BUN,34.71
6286,1101,2025-09-19T14:43:00,3442,COFFEE;CINNAMON_BUN;COFFEE,19.24
6287,1101,2025-09-19T11:53:00,1993,MEATBALLS,12.71
6288,1101,2025-09-19T10:37:00,1570,COFFEE;MEATBALLS,19.37
6289,1101,2025-09-19T15:22:00,4905,KIDS;MEATBALLS,32.51
6290,1101,2025-09-19T16:10:00,1885,VEG_BALLS,25.94
6291,1101,2025-09-19T16:40:00,4775,VEG_BALLS,29.15
6292,1101,2025-09-19T16:44:00,3848,COFFEE,19.56
6293,1101,2025-09-19T14:19:00,4991,KIDS,25.27
6294,1101,2025-09-19T17:50:00,5652,CINNAMON_BUN;VEG_BALLS,28.34
6295,1101,2025-09-19T16:18:00,3304,VEG_BALLS;CINNAMON_BUN,18.46
6296,1101,2025-09-19T19:10:00,1830,MEATBALLS;MEATBALLS;KIDS,27.5
6297,1101,2025-09-19T10:18:00,123,CINNAMON_BUN;VEG_BALLS,30.01
6298,1101,2025-09-19T11:53:00,4913,CINNAMON_BUN,10.45
6299,1101,2025-09-19T16:41:00,4438,VEG_BALLS;KIDS,9.77
6300,1101,2025-09-19T14:29:00,4084,SALMON,17.07
6301,1101,2025-09-19T15:03:00,492,COFFEE;COFFEE;COFFEE,9.2
6302,1101,2025-09-19T15:30:00,2963,CINNAMON_BUN,24.23
6303,1101,2025-09-19T13:41:00,2135,VEG_BALLS,13.47
6304,1101,2025-09-19T19:33:00,3995,SALMON;SALMON,17.75
6305,1101,2025-09-19T15:53:00,2066,SALMON;MEATBALLS,15.2
6306,1101,2025-09-19T17:43:00,2508,VEG_BALLS,12.61
6307,1101,2025-09-19T14:31:00,2502,KIDS;SALMON,27.3
6308,1101,2025-09-19T18:45:00,1422,CINNAMON_BUN,11.28
6309,1101,2025-09-19T11:23:00,3380,COFFEE,31.18
6310,1101,2025-09-19T13:36:00,1619,SALMON;SALMON;MEATBALLS,28.14
6311,1101,2025-09-19T17:57:00,3167,CINNAMON_BUN,25.5
6312,1101,2025-09-19T12:33:00,1273,COFFEE,22.02
6313,1101,2025-09-19T16:06:00,410,CINNAMON_BUN,13.97
6314,1101,2025-09-19T18:33:00,2853,KIDS;MEATBALLS;VEG_BALLS,31.3
6315,1101,2025-09-19T15:06:00,4116,SALMON;COFFEE;MEATBALLS,30.48
6316,1101,2025-09-19T16:41:00,5147,CINNAMON_BUN;VEG_BALLS;MEATBALLS,7.54
6317,1101,2025-09-19T16:29:00,3724,MEATBALLS;VEG_BALLS,19.08
6318,1101,2025-09-19T15:20:00,1471,CINNAMON_BUN;SALMON,12.47
6319,1101,2025-09-19T18:30:00,782,KIDS,21.8
6320,1101,2025-09-19T17:20:00,3276,SALMON;COFFEE,10.91
6321,1101,2025-09-19T17:52:00,1393,CINNAMON_BUN;MEATBALLS,21.82
6322,1101,2025-09-19T18:17:00,4398,MEATBALLS,29.27
6323,1101,2025-09-19T14:30:00,5283,MEATBALLS,20.67
6324,1101,2025-09-20T18:05:00,2022,KIDS,20.24
6325,1101,2025-09-20T17:06:00,4916,SALMON;MEATBALLS,21.23
6326,1101,2025-09-20T14:00:00,5177,MEATBALLS;MEATBALLS,9.28
6327,1101,2025-09-20T16:09:00,3519,VEG_BALLS,32.21
6328,1101,2025-09-20T17:38:00,3354,CINNAMON_BUN,24.56
6329,1101,2025-09-20T13:17:00,3440,KIDS,28.69
6330,1101,2025-09-20T17:27:00,1717,VEG_BALLS,17.29
6331,1101,2025-09-20T17:10:00,2716,VEG_BALLS,22.92
6332,1101,2025-09-20T19:58:00,3048,COFFEE,25.54
6333,1101,2025-09-20T18:20:00,5129,COFFEE,17.15
6334,1101,2025-09-20T19:49:00,712,CINNAMON_BUN;CINNAMON_BUN,11.12
6335,1101,2025-09-20T19:52:00,5501,VEG_BALLS;CINNAMON_BUN;COFFEE,19.64
6336,1101,2025-09-20T16:35:00,4035,MEATBALLS,12.73
6337,1101,2025-09-20T14:34:00,1561,CINNAMON_BUN,9.69
6338,1101,2025-09-20T16:22:00,1162,KIDS,33.21
6339,1101,2025-09-20T16:28:00,2773,VEG_BALLS,25.26
6340,1101,2025-09-20T15:39:00,2747,MEATBALLS,19.16
6341,1101,2025-09-20T17:55:00,4611,CINNAMON_BUN,21.24
6342,1101,2025-09-20T18:34:00,4025,KIDS,18.26
6343,1101,2025-09-20T19:15:00,3951,VEG_BALLS,20.74
6344,1101,2025-09-20T10:42:00,3895,SALMON;VEG_BALLS,19.92
6345,1101,2025-09-20T14:37:00,5739,SALMON,13.96
6346,1101,2025-09-20T11:04:00,3722,CINNAMON_BUN,17.32
6347,1101,2025-09-20T15:15:00,5573,COFFEE;MEATBALLS,16.17
6348,1101,2025-09-20T14:48:00,241,COFFEE;CINNAMON_BUN,22.24
6349,1101,2025-09-20T14:09:00,2588,CINNAMON_BUN,17.63
6350,1101,2025-09-20T14:50:00,1115,CINNAMON_BUN,13.82
6351,1101,2025-09-20T17:25:00,4620,CINNAMON_BUN,6.05
6352,1101,2025-09-20T15:27:00,5384,COFFEE,30.0
6353,1101,2025-09-20T14:47:00,4859,MEATBALLS,17.31
6354,1101,2025-09-20T15:46:00,4651,CINNAMON_BUN,27.3
6355,1101,2025-09-20T15:35:00,5902,CINNAMON_BUN,24.66
6356,1101,2025-09-20T14:18:00,274,SALMON;SALMON,23.08
6357,1101,2025-09-20T17:02:00,2898,COFFEE;COFFEE;CINNAMON_BUN,31.18
6358,1101,2025-09-20T14:05:00,5690,VEG_BALLS;KIDS,12.46
6359,1101,2025-09-20T17:52:00,5232,MEATBALLS,17.27
6360,1101,2025-09-20T19:33:00,1245,KIDS,32.28
6361,1101,2025-09-20T19:51:00,2395,MEATBALLS,24.81
6362,1101,2025-09-20T14:14:00,5319,MEATBALLS;VEG_BALLS,19.73
6363,1101,2025-09-20T16:39:00,4311,MEATBALLS,19.66
6364,1101,2025-09-20T16:46:00,105,SALMON,31.82
6365,1101,2025-09-20T16:47:00,5029,COFFEE;VEG_BALLS,31.53
6366,1101,2025-09-20T13:10:00,5548,VEG_BALLS,18.98
6367,1101,2025-09-20T18:06:00,1864,SALMON,8.12
6368,1101,2025-09-20T14:35:00,4413,CINNAMON_BUN;SALMON,24.01
6369,1101,2025-09-20T14:28:00,13,SALMON;MEATBALLS,15.45
6370,1101,2025-09-20T16:13:00,1953,MEATBALLS,20.24
6371,1101,2025-09-20T17:33:00,2285,VEG_BALLS,27.13
6372,1101,2025-09-20T17:57:00,1239,CINNAMON_BUN,30.22
6373,1101,2025-09-20T14:42:00,5798,COFFEE;VEG_BALLS;KIDS,25.36
6374,1101,2025-09-20T16:15:00,520,MEATBALLS;VEG_BALLS,34.19
6375,1101,2025-09-20T16:04:00,2112,CINNAMON_BUN;MEATBALLS,24.29
6376,1101,2025-09-20T19:16:00,2166,SALMON;CINNAMON_BUN,19.72
6377,1101,2025-09-20T16:04:00,819,VEG_BALLS,23.39
6378,1101,2025-09-20T12:52:00,378,CINNAMON_BUN,18.64
6379,1101,2025-09-20T13:36:00,3572,MEATBALLS,31.63
6380,1101,2025-09-20T15:59:00,644,MEATBALLS,6.13
6381,1101,2025-09-20T17:34:00,2793,KIDS,13.7
6382,1101,2025-09-20T14:03:00,1382,SALMON;VEG_BALLS;VEG_BALLS,24.29
6383,1101,2025-09-20T14:53:00,3815,SALMON,14.85
6384,1101,2025-09-20T19:58:00,5009,KIDS,14.51
6385,1101,2025-09-20T16:59:00,5157,VEG_BALLS,6.02
6386,1101,2025-09-20T17:37:00,3726,CINNAMON_BUN,33.6
6387,1101,2025-09-20T18:54:00,2137,CINNAMON_BUN;VEG_BALLS,10.43
6388,1101,2025-09-20T11:37:00,5625,SALMON;VEG_BALLS,24.64
6389,1101,2025-09-20T16:29:00,1733,MEATBALLS;KIDS,17.42
6390,1101,2025-09-20T10:15:00,5460,MEATBALLS,21.09
6391,1101,2025-09-20T19:59:00,59,COFFEE;CINNAMON_BUN,10.43
6392,1101,2025-09-20T12:21:00,35,SALMON;MEATBALLS;COFFEE,31.93
6393,1101,2025-09-20T17:20:00,2283,KIDS;MEATBALLS;SALMON,19.75
6394,1101,2025-09-20T13:51:00,3549,VEG_BALLS,12.44
6395,1101,2025-09-20T15:14:00,2082,KIDS,12.56
6396,1101,2025-09-20T15:17:00,386,KIDS,9.44
6397,1101,2025-09-20T14:15:00,3702,VEG_BALLS,11.17
6398,1101,2025-09-20T16:20:00,4741,VEG_BALLS,26.75
6399,1101,2025-09-20T18:06:00,2502,COFFEE,14.97
6400,1101,2025-09-20T18:45:00,207,COFFEE,18.49
6401,1101,2025-09-20T15:28:00,892,KIDS,7.59
6402,1101,2025-09-20T19:12:00,217,KIDS;VEG_BALLS,31.35
6403,1101,2025-09-20T15:24:00,3157,MEATBALLS,22.13
6404,1101,2025-09-20T12:48:00,3293,COFFEE;COFFEE,21.41
6405,1101,2025-09-20T15:49:00,1709,MEATBALLS,24.93
6406,1101,2025-09-20T15:39:00,5795,VEG_BALLS;SALMON,7.12
6407,1101,2025-09-20T15:27:00,419,MEATBALLS,19.18
6408,1101,2025-09-20T12:57:00,753,MEATBALLS,17.76
6409,1101,2025-09-20T18:31:00,1076,VEG_BALLS;KIDS,14.78
6410,1101,2025-09-20T16:09:00,3757,SALMON,23.16
6411,1101,2025-09-20T16:30:00,612,SALMON;KIDS;MEATBALLS,26.8
6412,1101,2025-09-20T14:52:00,1070,COFFEE,33.94
6413,1101,2025-09-20T15:49:00,2717,KIDS,33.28
6414,1101,2025-09-20T17:18:00,4680,KIDS,17.8
6415,1101,2025-09-20T14:29:00,2764,KIDS,18.62
6416,1101,2025-09-20T15:46:00,571,MEATBALLS,25.27
6417,1101,2025-09-20T19:57:00,2587,VEG_BALLS,27.11
6418,1101,2025-09-20T19:06:00,335,CINNAMON_BUN,14.98
6419,1101,2025-09-20T15:58:00,3015,MEATBALLS,15.89
6420,1101,2025-09-20T14:26:00,823,CINNAMON_BUN;VEG_BALLS,24.04
6421,1101,2025-09-20T14:35:00,3584,VEG_BALLS,30.46
6422,1101,2025-09-20T12:52:00,2353,COFFEE;COFFEE,15.88
6423,1101,2025-09-20T13:11:00,2868,VEG_BALLS;MEATBALLS,31.91
6424,1101,2025-09-20T18:22:00,4770,VEG_BALLS;COFFEE,8.42
6425,1101,2025-09-20T19:12:00,1173,VEG_BALLS;KIDS;SALMON,34.59
6426,1101,2025-09-20T14:28:00,1085,CINNAMON_BUN;COFFEE,25.23
6427,1101,2025-09-20T16:26:00,4389,SALMON;COFFEE;COFFEE,22.22
6428,1101,2025-09-20T14:41:00,5553,KIDS,15.27
6429,1101,2025-09-20T17:06:00,2621,COFFEE,29.52
6430,1101,2025-09-20T17:10:00,1539,VEG_BALLS;CINNAMON_BUN,28.18
6431,1101,2025-09-20T18:16:00,7,KIDS,18.08
6432,1101,2025-09-20T15:18:00,3206,KIDS,18.48
6433,1101,2025-09-20T14:51:00,3070,COFFEE,33.64
6434,1101,2025-09-20T11:56:00,603,SALMON;CINNAMON_BUN,33.17
6435,1101,2025-09-20T11:36:00,1607,KIDS;COFFEE,11.67
6436,1101,2025-09-20T12:24:00,3693,SALMON;VEG_BALLS;VEG_BALLS,8.63
6437,1101,2025-09-20T14:22:00,512,KIDS;MEATBALLS,6.24
6438,1101,2025-09-20T10:22:00,4548,KIDS,19.46
6439,1101,2025-09-20T19:33:00,1692,COFFEE,33.79
6440,1101,2025-09-20T14:09:00,3562,KIDS,33.79
6441,1101,2025-09-20T16:53:00,755,MEATBALLS,30.32
6442,1101,2025-09-20T17:19:00,2409,SALMON;CINNAMON_BUN,29.34
6443,1101,2025-09-20T17:44:00,1238,MEATBALLS;KIDS,32.91
6444,1101,2025-09-20T16:56:00,1145,MEATBALLS,31.9
6445,1101,2025-09-20T13:39:00,3015,CINNAMON_BUN,28.89
6446,1101,2025-09-20T15:07:00,5927,KIDS,17.44
6447,1101,2025-09-20T10:28:00,3341,KIDS,22.42
6448,1101,2025-09-20T14:53:00,2253,MEATBALLS;VEG_BALLS;VEG_BALLS,34.62
6449,1101,2025-09-20T19:48:00,461,CINNAMON_BUN,20.92
6450,1101,2025-09-20T17:11:00,3563,MEATBALLS,16.99
6451,1101,2025-09-20T18:07:00,3241,CINNAMON_BUN,24.19
6452,1101,2025-09-20T16:25:00,5173,SALMON,10.26
6453,1101,2025-09-20T13:31:00,4550,VEG_BALLS,26.8
6454,1101,2025-09-20T17:32:00,462,CINNAMON_BUN,32.52
6455,1101,2025-09-20T15:49:00,2744,SALMON,21.11
6456,1101,2025-09-20T12:44:00,1559,SALMON,9.72
6457,1101,2025-09-20T17:08:00,4561,CINNAMON_BUN,21.07
6458,1101,2025-09-20T12:12:00,492,KIDS,25.34
6459,1101,2025-09-20T16:53:00,4761,COFFEE;CINNAMON_BUN,16.08
6460,1101,2025-09-20T18:10:00,2019,KIDS;KIDS,20.62
6461,1101,2025-09-20T15:46:00,4494,COFFEE;VEG_BALLS;MEATBALLS,12.13
6462,1101,2025-09-20T19:32:00,1228,CINNAMON_BUN,6.81
6463,1101,2025-09-20T12:28:00,3438,VEG_BALLS;COFFEE,29.59
6464,1101,2025-09-20T15:07:00,3526,SALMON;COFFEE;COFFEE,6.18
6465,1101,2025-09-21T13:51:00,3369,MEATBALLS,22.5
6466,1101,2025-09-21T16:36:00,709,KIDS;COFFEE,10.01
6467,1101,2025-09-21T14:45:00,1747,COFFEE,8.76
6468,1101,2025-09-21T15:55:00,4706,KIDS;KIDS;KIDS,6.51
6469,1101,2025-09-21T17:37:00,1532,VEG_BALLS;COFFEE,34.99
6470,1101,2025-09-21T16:51:00,2602,COFFEE;COFFEE,9.82
6471,1101,2025-09-21T12:55:00,134,VEG_BALLS;VEG_BALLS,24.07
6472,1101,2025-09-21T17:57:00,1446,SALMON,13.59
6473,1101,2025-09-21T15:32:00,4269,CINNAMON_BUN,15.57
6474,1101,2025-09-21T10:27:00,1106,SALMON;KIDS,27.57
6475,1101,2025-09-21T14:30:00,918,COFFEE,24.97
6476,1101,2025-09-21T12:09:00,3762,VEG_BALLS;VEG_BALLS,10.33
6477,1101,2025-09-21T11:34:00,3310,SALMON,33.35
6478,1101,2025-09-21T14:36:00,2750,COFFEE;VEG_BALLS,29.29
6479,1101,2025-09-21T17:19:00,1341,CINNAMON_BUN;SALMON,32.21
6480,1101,2025-09-21T18:32:00,717,MEATBALLS,21.43
6481,1101,2025-09-21T15:27:00,51,KIDS,33.85
6482,1101,2025-09-21T14:26:00,3006,SALMON;MEATBALLS,29.31
6483,1101,2025-09-21T11:45:00,3879,VEG_BALLS,19.88
6484,1101,2025-09-21T15:23:00,5851,VEG_BALLS;SALMON,24.93
6485,1101,2025-09-21T15:57:00,940,SALMON;MEATBALLS;SALMON,30.98
6486,1101,2025-09-21T17:22:00,2329,CINNAMON_BUN;MEATBALLS,14.81
6487,1101,2025-09-21T14:16:00,3216,VEG_BALLS,10.37
6488,1101,2025-09-21T15:50:00,605,COFFEE,31.29
6489,1101,2025-09-21T14:51:00,3496,COFFEE,23.9
6490,1101,2025-09-21T18:29:00,5810,VEG_BALLS,12.77
6491,1101,2025-09-21T15:38:00,2759,VEG_BALLS,32.43
6492,1101,2025-09-21T11:22:00,4383,VEG_BALLS;MEATBALLS,27.51
6493,1101,2025-09-21T13:28:00,2948,CINNAMON_BUN,23.92
6494,1101,2025-09-21T17:29:00,3739,SALMON,8.77
6495,1101,2025-09-21T16:42:00,3774,COFFEE,12.49
6496,1101,2025-09-21T11:04:00,5811,MEATBALLS,16.31
6497,1101,2025-09-21T16:07:00,220,SALMON,29.54
6498,1101,2025-09-21T13:58:00,3364,SALMON,10.37
6499,1101,2025-09-21T12:40:00,1291,COFFEE,29.65
6500,1101,2025-09-21T15:47:00,1868,KIDS,11.09
6501,1101,2025-09-21T14:40:00,3822,MEATBALLS;VEG_BALLS,12.51
6502,1101,2025-09-21T18:15:00,3325,CINNAMON_BUN,13.89
6503,1101,2025-09-21T16:54:00,4294,KIDS,15.68
6504,1101,2025-09-21T18:09:00,3454,CINNAMON_BUN;MEATBALLS;COFFEE,23.83
6505,1101,2025-09-21T13:24:00,907,COFFEE,17.74
6506,1101,2025-09-21T15:20:00,682,CINNAMON_BUN;MEATBALLS,6.48
6507,1101,2025-09-21T18:21:00,2108,CINNAMON_BUN,12.48
6508,1101,2025-09-21T14:22:00,3220,COFFEE,14.51
6509,1101,2025-09-21T17:52:00,1436,VEG_BALLS;COFFEE;COFFEE,15.75
6510,1101,2025-09-21T13:15:00,1170,MEATBALLS;VEG_BALLS,23.38
6511,1101,2025-09-21T14:57:00,2986,CINNAMON_BUN;CINNAMON_BUN,7.61
6512,1101,2025-09-21T18:15:00,3847,VEG_BALLS,23.53
6513,1101,2025-09-21T17:48:00,646,COFFEE;CINNAMON_BUN,27.21
6514,1101,2025-09-21T19:37:00,1771,VEG_BALLS,25.25
6515,1101,2025-09-21T14:52:00,2655,COFFEE;CINNAMON_BUN,34.8
6516,1101,2025-09-21T17:49:00,2011,SALMON;CINNAMON_BUN,22.44
6517,1101,2025-09-21T13:53:00,2694,KIDS;KIDS;SALMON,18.2
6518,1101,2025-09-21T10:45:00,1559,COFFEE;MEATBALLS,8.59
6519,1101,2025-09-21T19:33:00,5740,MEATBALLS;SALMON;MEATBALLS,17.86
6520,1101,2025-09-21T18:25:00,1274,KIDS;MEATBALLS,33.56
6521,1101,2025-09-21T14:10:00,2756,CINNAMON_BUN,27.06
6522,1101,2025-09-21T19:53:00,4901,VEG_BALLS,31.84
6523,1101,2025-09-21T16:08:00,2658,KIDS,20.24
6524,1101,2025-09-21T15:20:00,4523,MEATBALLS;COFFEE;VEG_BALLS,14.15
6525,1101,2025-09-21T19:46:00,2409,CINNAMON_BUN;MEATBALLS;MEATBALLS,19.47
6526,1101,2025-09-21T10:56:00,5558,COFFEE,8.17
6527,1101,2025-09-21T16:44:00,2070,MEATBALLS;CINNAMON_BUN,15.2
6528,1101,2025-09-21T16:10:00,3833,MEATBALLS,17.81
6529,1101,2025-09-21T15:25:00,3046,KIDS,9.81
6530,1101,2025-09-21T18:31:00,550,SALMON,8.91
6531,1101,2025-09-21T15:01:00,5303,KIDS;VEG_BALLS,13.04
6532,1101,2025-09-21T14:59:00,1064,SALMON,31.32
6533,1101,2025-09-21T16:26:00,26,COFFEE,8.29
6534,1101,2025-09-21T16:34:00,1500,CINNAMON_BUN,31.4
6535,1101,2025-09-21T15:05:00,5294,COFFEE,14.77
6536,1101,2025-09-21T13:52:00,5997,CINNAMON_BUN,8.14
6537,1101,2025-09-21T19:47:00,1270,VEG_BALLS;SALMON;MEATBALLS,12.74
6538,1101,2025-09-21T17:04:00,189,CINNAMON_BUN;CINNAMON_BUN,22.87
6539,1101,2025-09-21T19:02:00,362,SALMON,10.29
6540,1101,2025-09-21T12:11:00,4674,COFFEE;CINNAMON_BUN,25.19
6541,1101,2025-09-21T14:02:00,2650,MEATBALLS;COFFEE,23.81
6542,1101,2025-09-21T14:31:00,5958,KIDS,16.79
6543,1101,2025-09-21T17:38:00,3098,CINNAMON_BUN,23.15
6544,1101,2025-09-21T18:04:00,795,COFFEE;SALMON,18.53
6545,1101,2025-09-21T12:31:00,1977,VEG_BALLS,18.35
6546,1101,2025-09-21T15:36:00,2503,KIDS,6.65
6547,1101,2025-09-21T12:21:00,5867,VEG_BALLS,8.1
6548,1101,2025-09-21T12:12:00,4573,COFFEE,11.7
6549,1101,2025-09-21T16:17:00,5159,VEG_BALLS,13.69
6550,1101,2025-09-21T11:38:00,637,KIDS;SALMON;MEATBALLS,14.7
6551,1101,2025-09-21T19:10:00,5594,KIDS,14.36
6552,1101,2025-09-21T17:08:00,5483,MEATBALLS;SALMON,21.55
6553,1101,2025-09-21T17:02:00,5759,VEG_BALLS;SALMON,17.71
6554,1101,2025-09-21T14:06:00,228,KIDS;SALMON,10.77
6555,1101,2025-09-21T15:28:00,418,VEG_BALLS;MEATBALLS;KIDS,19.58
6556,1101,2025-09-21T16:42:00,3167,MEATBALLS,32.51
6557,1101,2025-09-21T17:31:00,231,COFFEE,9.4
6558,1101,2025-09-21T14:07:00,3885,CINNAMON_BUN,28.89
6559,1101,2025-09-21T14:27:00,2267,KIDS,17.53
6560,1101,2025-09-21T19:30:00,3387,COFFEE;VEG_BALLS;MEATBALLS,7.42
6561,1101,2025-09-21T16:27:00,5964,SALMON,10.4
6562,1101,2025-09-21T15:39:00,4862,COFFEE;COFFEE,31.72
6563,1101,2025-09-21T16:28:00,4151,CINNAMON_BUN;KIDS,11.08
6564,1101,2025-09-21T16:29:00,4728,MEATBALLS,25.32
6565,1101,2025-09-21T16:37:00,1264,VEG_BALLS;MEATBALLS,33.89
6566,1101,2025-09-21T19:35:00,4099,CINNAMON_BUN;SALMON,23.96
6567,1101,2025-09-21T13:17:00,544,CINNAMON_BUN;COFFEE,17.65
6568,1101,2025-09-21T16:14:00,4408,VEG_BALLS;KIDS,8.14
6569,1101,2025-09-21T19:13:00,4450,VEG_BALLS;KIDS,17.1
6570,1101,2025-09-21T13:09:00,1224,COFFEE,11.82
6571,1101,2025-09-21T12:33:00,2372,MEATBALLS,30.07
6572,1101,2025-09-21T17:12:00,3244,CINNAMON_BUN;KIDS,19.74
6573,1101,2025-09-21T13:57:00,3947,MEATBALLS;COFFEE,28.4
6574,1101,2025-09-21T12:17:00,5859,SALMON,23.25
6575,1101,2025-09-21T13:10:00,2314,KIDS,25.44
6576,1101,2025-09-21T18:28:00,702,SALMON;VEG_BALLS,13.65
6577,1101,2025-09-21T17:30:00,3242,VEG_BALLS,17.14
6578,1101,2025-09-21T12:56:00,5419,CINNAMON_BUN;COFFEE;VEG_BALLS,13.37
6579,1101,2025-09-21T16:26:00,4401,COFFEE,17.59
6580,1101,2025-09-21T19:44:00,287,MEATBALLS;SALMON;VEG_BALLS,22.35
6581,1101,2025-09-21T16:44:00,1260,KIDS,18.19
6582,1101,2025-09-21T17:18:00,5301,CINNAMON_BUN;COFFEE,18.66
6583,1101,2025-09-21T19:11:00,365,MEATBALLS,26.83
6584,1101,2025-09-21T13:30:00,1022,MEATBALLS;CINNAMON_BUN,19.64
6585,1101,2025-09-21T16:22:00,1027,MEATBALLS;COFFEE,19.36
6586,1101,2025-09-21T12:39:00,3718,MEATBALLS;COFFEE,15.95
6587,1101,2025-09-21T13:12:00,4536,COFFEE,23.92
6588,1101,2025-09-21T12:53:00,1353,KIDS,8.88
6589,1101,2025-09-21T15:00:00,4887,KIDS,18.2
6590,1101,2025-09-21T19:08:00,2753,VEG_BALLS,27.33
6591,1101,2025-09-21T12:29:00,281,KIDS,33.44
6592,1101,2025-09-21T10:41:00,1008,VEG_BALLS;SALMON,25.19
6593,1101,2025-09-21T11:11:00,4529,COFFEE,6.72
6594,1101,2025-09-21T19:00:00,2247,CINNAMON_BUN,6.62
6595,1101,2025-09-21T14:59:00,223,VEG_BALLS;MEATBALLS,15.13
6596,1101,2025-09-21T12:31:00,3113,VEG_BALLS;COFFEE,13.14
6597,1101,2025-09-21T16:24:00,1051,VEG_BALLS,30.5
6598,1101,2025-09-21T17:51:00,2242,KIDS;SALMON;CINNAMON_BUN,25.88
6599,1101,2025-09-21T17:49:00,1972,KIDS,25.55
6600,1101,2025-09-21T18:50:00,4430,KIDS;VEG_BALLS,25.04
6601,1101,2025-09-21T12:45:00,3261,CINNAMON_BUN,7.31
6602,1101,2025-09-21T16:50:00,201,KIDS,29.61
6603,1101,2025-09-22T16:05:00,398,VEG_BALLS,10.72
6604,1101,2025-09-22T18:01:00,489,SALMON;VEG_BALLS;VEG_BALLS,17.92
6605,1101,2025-09-22T16:58:00,1577,KIDS;KIDS,8.59
6606,1101,2025-09-22T13:04:00,4635,MEATBALLS;COFFEE,9.3
6607,1101,2025-09-22T15:38:00,2180,SALMON,19.45
6608,1101,2025-09-22T17:43:00,3870,KIDS;COFFEE,11.35
6609,1101,2025-09-22T17:17:00,379,SALMON,33.28
6610,1101,2025-09-22T16:52:00,3405,MEATBALLS;VEG_BALLS;SALMON,24.22
6611,1101,2025-09-22T14:36:00,4312,MEATBALLS,18.46
6612,1101,2025-09-22T19:01:00,4122,KIDS,31.2
6613,1101,2025-09-22T16:13:00,2108,SALMON;MEATBALLS,15.37
6614,1101,2025-09-22T19:32:00,3327,CINNAMON_BUN,31.6
6615,1101,2025-09-22T17:09:00,1724,CINNAMON_BUN,11.83
6616,1101,2025-09-22T17:34:00,2548,SALMON,9.13
6617,1101,2025-09-22T18:41:00,4139,KIDS,6.35
6618,1101,2025-09-22T10:58:00,229,COFFEE;VEG_BALLS;VEG_BALLS,21.8
6619,1101,2025-09-22T17:56:00,3606,KIDS,8.6
6620,1101,2025-09-22T12:22:00,4020,COFFEE,19.75
6621,1101,2025-09-22T15:21:00,1224,MEATBALLS,26.47
6622,1101,2025-09-22T14:16:00,2728,CINNAMON_BUN,20.17
6623,1101,2025-09-22T16:00:00,696,SALMON,29.9
6624,1101,2025-09-22T16:53:00,4091,COFFEE,14.5
6625,1101,2025-09-22T18:06:00,2087,COFFEE;COFFEE,20.55
6626,1101,2025-09-22T15:35:00,3576,CINNAMON_BUN;SALMON,6.58
6627,1101,2025-09-22T16:23:00,136,SALMON;SALMON,11.04
6628,1101,2025-09-22T14:29:00,632,COFFEE,22.03
6629,1101,2025-09-22T15:41:00,2549,COFFEE;KIDS,20.39
6630,1101,2025-09-22T17:17:00,5903,SALMON,20.91
6631,1101,2025-09-22T19:27:00,1054,SALMON,7.8
6632,1101,2025-09-22T19:41:00,3812,VEG_BALLS,25.69
6633,1101,2025-09-22T13:19:00,529,MEATBALLS,28.01
6634,1101,2025-09-22T17:22:00,5214,VEG_BALLS,12.1
6635,1101,2025-09-22T10:31:00,1370,COFFEE;MEATBALLS;CINNAMON_BUN,30.5
6636,1101,2025-09-22T17:37:00,3074,SALMON,22.19
6637,1101,2025-09-22T17:48:00,133,SALMON;VEG_BALLS;MEATBALLS,28.18
6638,1101,2025-09-22T10:34:00,4065,CINNAMON_BUN,19.46
6639,1101,2025-09-22T17:44:00,1267,KIDS,22.72
6640,1101,2025-09-22T15:38:00,1828,CINNAMON_BUN,34.35
6641,1101,2025-09-22T19:09:00,3947,VEG_BALLS;COFFEE;SALMON,17.95
6642,1101,2025-09-22T18:17:00,4394,COFFEE,30.94
6643,1101,2025-09-22T13:56:00,1695,KIDS,8.11
6644,1101,2025-09-22T15:45:00,5020,MEATBALLS,10.88
6645,1101,2025-09-22T15:42:00,1497,MEATBALLS,19.19
6646,1101,2025-09-22T16:52:00,2355,SALMON,14.48
6647,1101,2025-09-22T16:57:00,2901,VEG_BALLS,24.71
6648,1101,2025-09-22T14:48:00,632,VEG_BALLS,19.21
6649,1101,2025-09-22T14:47:00,3548,VEG_BALLS;SALMON,7.88
6650,1101,2025-09-22T15:42:00,5769,CINNAMON_BUN;SALMON,14.93
6651,1101,2025-09-22T16:03:00,4578,VEG_BALLS;SALMON,16.44
6652,1101,2025-09-22T16:36:00,2207,CINNAMON_BUN;MEATBALLS,11.59
6653,1101,2025-09-22T14:33:00,1457,KIDS,28.51
6654,1101,2025-09-22T10:04:00,1113,VEG_BALLS,21.99
6655,1101,2025-09-22T15:14:00,5716,MEATBALLS,27.61
6656,1101,2025-09-22T15:34:00,2788,SALMON,11.45
